Mod:Item:MetaData, Localized Name
iceandfire:myrmex_stinger, Myrmex Stinger
iceandfire:myrmex_desert_sword, Desert Myrmex Chitin Sword
iceandfire:myrmex_desert_sword_venom, Desert Myrmex Stinger Sword
iceandfire:myrmex_desert_shovel, Desert Myrmex Chitin Shovel
iceandfire:myrmex_desert_pickaxe, Desert Myrmex Chitin Pickaxe
iceandfire:myrmex_desert_axe, Desert Myrmex Chitin Axe
iceandfire:myrmex_desert_hoe, Desert Myrmex Chitin Hoe
iceandfire:myrmex_jungle_sword, Jungle Myrmex Chitin Sword
iceandfire:myrmex_jungle_sword_venom, Jungle Myrmex Stinger Sword
iceandfire:myrmex_jungle_shovel, Jungle Myrmex Chitin Shovel
iceandfire:myrmex_jungle_pickaxe, Jungle Myrmex Chitin Pickaxe
iceandfire:myrmex_jungle_axe, Jungle Myrmex Chitin Axe
iceandfire:myrmex_jungle_hoe, Jungle Myrmex Chitin Hoe
iceandfire:myrmex_desert_staff, Desert Myrmex Staff
iceandfire:myrmex_jungle_staff, Jungle Myrmex Staff
iceandfire:myrmex_desert_helmet, Desert Myrmex Chitin Helmet
iceandfire:myrmex_desert_chestplate, Desert Myrmex Chitin Chestplate
iceandfire:myrmex_desert_leggings, Desert Myrmex Chitin Leggings
iceandfire:myrmex_desert_boots, Desert Myrmex Chitin Boots
iceandfire:myrmex_jungle_helmet, Jungle Myrmex Chitin Helmet
iceandfire:myrmex_jungle_chestplate, Jungle Myrmex Chitin Chestplate
iceandfire:myrmex_jungle_leggings, Jungle Myrmex Chitin Leggings
iceandfire:myrmex_jungle_boots, Jungle Myrmex Chitin Boots
iceandfire:amphithere_feather, Amphithere Feather
iceandfire:amphithere_arrow, Amphithere Arrow
iceandfire:sea_serpent_fang, Sea Serpent Fang
iceandfire:sea_serpent_arrow, Tide Arrow
iceandfire:armor_red_helmet, Dragon Scale Helmet
iceandfire:armor_red_chestplate, Dragon Scale Chestplate
iceandfire:armor_red_leggings, Dragon Scale Leggings
iceandfire:armor_red_boots, Dragon Scale Boots
iceandfire:armor_bronze_helmet, Dragon Scale Helmet
iceandfire:armor_bronze_chestplate, Dragon Scale Chestplate
iceandfire:armor_bronze_leggings, Dragon Scale Leggings
iceandfire:armor_bronze_boots, Dragon Scale Boots
iceandfire:armor_green_helmet, Dragon Scale Helmet
iceandfire:armor_green_chestplate, Dragon Scale Chestplate
iceandfire:armor_green_leggings, Dragon Scale Leggings
iceandfire:armor_green_boots, Dragon Scale Boots
iceandfire:armor_gray_helmet, Dragon Scale Helmet
iceandfire:armor_gray_chestplate, Dragon Scale Chestplate
iceandfire:armor_gray_leggings, Dragon Scale Leggings
iceandfire:armor_gray_boots, Dragon Scale Boots
iceandfire:armor_blue_helmet, Dragon Scale Helmet
iceandfire:armor_blue_chestplate, Dragon Scale Chestplate
iceandfire:armor_blue_leggings, Dragon Scale Leggings
iceandfire:armor_blue_boots, Dragon Scale Boots
iceandfire:armor_white_helmet, Dragon Scale Helmet
iceandfire:armor_white_chestplate, Dragon Scale Chestplate
iceandfire:armor_white_leggings, Dragon Scale Leggings
iceandfire:armor_white_boots, Dragon Scale Boots
iceandfire:armor_sapphire_helmet, Dragon Scale Helmet
iceandfire:armor_sapphire_chestplate, Dragon Scale Chestplate
iceandfire:armor_sapphire_leggings, Dragon Scale Leggings
iceandfire:armor_sapphire_boots, Dragon Scale Boots
iceandfire:armor_silver_helmet, Dragon Scale Helmet
iceandfire:armor_silver_chestplate, Dragon Scale Chestplate
iceandfire:armor_silver_leggings, Dragon Scale Leggings
iceandfire:armor_silver_boots, Dragon Scale Boots
iceandfire:sea_serpent_scales_blue, Sea Serpent Scales
iceandfire:tide_blue_helmet, Tide Guardian Helmet
iceandfire:tide_blue_chestplate, Tide Guardian Chestplate
iceandfire:tide_blue_leggings, Tide Guardian Leggings
iceandfire:tide_blue_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_bronze, Sea Serpent Scales
iceandfire:tide_bronze_helmet, Tide Guardian Helmet
iceandfire:tide_bronze_chestplate, Tide Guardian Chestplate
iceandfire:tide_bronze_leggings, Tide Guardian Leggings
iceandfire:tide_bronze_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_deepblue, Sea Serpent Scales
iceandfire:tide_deepblue_helmet, Tide Guardian Helmet
iceandfire:tide_deepblue_chestplate, Tide Guardian Chestplate
iceandfire:tide_deepblue_leggings, Tide Guardian Leggings
iceandfire:tide_deepblue_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_green, Sea Serpent Scales
iceandfire:tide_green_helmet, Tide Guardian Helmet
iceandfire:tide_green_chestplate, Tide Guardian Chestplate
iceandfire:tide_green_leggings, Tide Guardian Leggings
iceandfire:tide_green_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_purple, Sea Serpent Scales
iceandfire:tide_purple_helmet, Tide Guardian Helmet
iceandfire:tide_purple_chestplate, Tide Guardian Chestplate
iceandfire:tide_purple_leggings, Tide Guardian Leggings
iceandfire:tide_purple_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_red, Sea Serpent Scales
iceandfire:tide_red_helmet, Tide Guardian Helmet
iceandfire:tide_red_chestplate, Tide Guardian Chestplate
iceandfire:tide_red_leggings, Tide Guardian Leggings
iceandfire:tide_red_boots, Tide Guardian Boots
iceandfire:sea_serpent_scales_teal, Sea Serpent Scales
iceandfire:tide_teal_helmet, Tide Guardian Helmet
iceandfire:tide_teal_chestplate, Tide Guardian Chestplate
iceandfire:tide_teal_leggings, Tide Guardian Leggings
iceandfire:tide_teal_boots, Tide Guardian Boots
iceandfire:troll_weapon.axe, Troll's Axe
iceandfire:troll_weapon.column, Troll's Stone Column
iceandfire:troll_weapon.column_forest, Troll's Mossy Column
iceandfire:troll_weapon.column_frost, Troll's Frosted Col
iceandfire:troll_weapon.hammer, Troll's Hammer
iceandfire:troll_weapon.trunk, Troll's Tree Trunk
iceandfire:troll_weapon.trunk_frost, Troll's Frosted Tree Trunk
iceandfire:troll_leather_forest, Forest Troll Leather
iceandfire:forest_troll_leather_helmet, Forest Troll Leather Helmet
iceandfire:forest_troll_leather_chestplate, Forest Troll Leather Chestplate
iceandfire:forest_troll_leather_leggings, Forest Troll Leather Leggings
iceandfire:forest_troll_leather_boots, Forest Troll Leather Boots
iceandfire:troll_leather_frost, Frost Troll Leather
iceandfire:frost_troll_leather_helmet, Frost Troll Leather Helmet
iceandfire:frost_troll_leather_chestplate, Frost Troll Leather Chestplate
iceandfire:frost_troll_leather_leggings, Frost Troll Leather Leggings
iceandfire:frost_troll_leather_boots, Frost Troll Leather Boots
iceandfire:troll_leather_mountain, Mountain Troll Leather
iceandfire:mountain_troll_leather_helmet, Mountain Troll Leather Helmet
iceandfire:mountain_troll_leather_chestplate, Mountain Troll Leather Chestplate
iceandfire:mountain_troll_leather_leggings, Mountain Troll Leather Leggings
iceandfire:mountain_troll_leather_boots, Mountain Troll Leather Boots
immersivepetroleum:metal_device:0, Automatic Lubricator
immersivepetroleum:metal_device:1, Portable Generator
immersivepetroleum:stone_decoration, tile.immersivepetroleum.stone_decoration.name
immersivepetroleum:material:0, Bitumen
immersivepetroleum:schematic, %s Projector
immersivepetroleum:speedboat, Motorboat
immersivepetroleum:upgrades:0, Reinforced Hull
immersivepetroleum:upgrades:1, Icebreaker Bow
immersivepetroleum:upgrades:2, Expanded Fuel Tank
immersivepetroleum:upgrades:3, Maneuvering Rudders
immersivepetroleum:upgrades:4, Emergency Paddles
immersivepetroleum:oil_can, Lubricant Can
immersivetech:stone_multiblock, tile.immersivetech.stone_multiblock.name
immersivetech:connectors, tile.immersivetech.connectors.name
immersivetech:metal_device, tile.immersivetech.metal_device.name
immersivetech:stone_decoration, tile.immersivetech.stone_decoration.name
immersivetech:material:0, Salt
littletiles:hammer:0, Little Hammer
littletiles:recipe:0, Little Recipe
littletiles:recipeadvanced:0, Advanced Recipe
littletiles:saw, Little Saw
littletiles:container, Little Bag
littletiles:wrench, Little Wrench
littletiles:screwdriver:0, Little Screwdriver
littletiles:chisel:0, Little Chisel
littletiles:colortube:0, Little Paint Brush
littletiles:grabber:0, Little Glove
littletiles:premade:0, Little Importer
littletiles:premade:0, Little Exporter
littletiles:premade:0, Little Workbench
littletiles:ltstorageblocktile, Little Storage Block
littletiles:ltparticleblock, Little Particle Block
littletiles:ltcoloredblock:0, Colored Block Clean
littletiles:ltcoloredblock:1, Colored Block Floor
littletiles:ltcoloredblock:2, Colored Block Grainy Big
littletiles:ltcoloredblock:3, Colored Block Grainy
littletiles:ltcoloredblock:4, Colored Block Grainy Low
littletiles:ltcoloredblock:5, Colored Block Brick
littletiles:ltcoloredblock:6, Colored Block Bordered
littletiles:ltcoloredblock:7, Colored Block Brick Big
littletiles:ltcoloredblock:8, Colored Block Structured
littletiles:ltcoloredblock:9, Colored Block Broken Brick Big
littletiles:ltcoloredblock:10, Colored Block Clay
littletiles:ltcoloredblock:11, Colored Block Lighting Clean
littletiles:ltcoloredblock:12, Lava Block
littletiles:ltcoloredblock:13, Colored Wooden Plank
littletiles:ltcoloredblock:14, White Lava Block
littletiles:ltcoloredblock2:0, Colored Block Gravel
littletiles:ltcoloredblock2:1, Colored Block Sand
littletiles:ltcoloredblock2:2, Colored Block Stone
littletiles:ltcoloredblock2:3, Colored Block Wood
littletiles:ltcoloredblock2:4, White Opaque Water
littletiles:lttransparentcoloredblock:0, Colored Block Clean
littletiles:lttransparentcoloredblock:1, Colored Block Thick
littletiles:lttransparentcoloredblock:2, Colored Block Thin
littletiles:lttransparentcoloredblock:3, Colored Block Thinner
littletiles:lttransparentcoloredblock:4, Colored Block Thinnest
littletiles:lttransparentcoloredblock:5, Water
littletiles:lttransparentcoloredblock:6, White Water
mekanism:electricbow, Electric Bow
mekanism:dust:0, Iron Dust - Cleanness: (Pure)
mekanism:dust:1, Gold Dust
mekanism:dust:2, Osmium Dust
mekanism:dust:3, Copper Dust
mekanism:dust:4, Tin Dust
mekanism:dust:5, Silver Dust
mekanism:dust:6, Lead Dust
mekanism:ingot:0, Refined Obsidian Ingot
mekanism:ingot:1, Osmium Ingot
mekanism:ingot:2, Bronze Ingot
mekanism:ingot:3, Glowstone Ingot
mekanism:ingot:4, Steel Ingot - Purity: (0.3%)
mekanism:ingot:5, Copper Ingot - Purity: (23%)
mekanism:ingot:6, Tin Ingot
mekanism:nugget:0, Refined Obsidian Nugget
mekanism:nugget:1, Osmium Nugget
mekanism:nugget:2, Bronze Nugget
mekanism:nugget:3, Glowstone Nugget
mekanism:nugget:4, Steel Nugget
mekanism:nugget:5, Copper Nugget - Size: (29.7mm)
mekanism:nugget:6, Tin Nugget
mekanism:energytablet, Energy Tablet
mekanism:speedupgrade, Speed Upgrade
mekanism:energyupgrade, Energy Upgrade
mekanism:filterupgrade, Filter Upgrade
mekanism:mufflingupgrade, Muffling Upgrade
mekanism:gasupgrade, Gas Upgrade
mekanism:anchorupgrade, Anchor Upgrade
mekanism:robit, Robit
mekanism:atomicdisassembler, Atomic Disassembler
mekanism:enrichedalloy, Enriched Alloy
mekanism:reinforcedalloy, Reinforced Alloy
mekanism:atomicalloy, Atomic Alloy
mekanism:itemproxy, item.ItemProxy.name
mekanism:controlcircuit:0, Basic Control Circuit
mekanism:controlcircuit:1, Advanced Control Circuit
mekanism:controlcircuit:2, Elite Control Circuit
mekanism:controlcircuit:3, Ultimate Control Circuit
mekanism:enrichediron, Enriched Iron
mekanism:compressedcarbon, Compressed Carbon
mekanism:compressedredstone, Compressed Redstone
mekanism:compresseddiamond, Compressed Diamond
mekanism:compressedobsidian, Compressed Obsidian
mekanism:portableteleporter, Portable Teleporter
mekanism:teleportationcore, Teleportation Core
mekanism:clump:0, Aluminum Clump - Size: (Enormous)
mekanism:clump:1, Gold Clump
mekanism:clump:2, Osmium Clump
mekanism:clump:3, Copper Clump - Size: (Enormous)
mekanism:clump:4, Tin Clump
mekanism:clump:5, Silver Clump
mekanism:clump:6, Lead Clump - Size: (Enormous)
mekanism:dirtydust:0, Iron Dust - Cleanness: (Dirty)
mekanism:dirtydust:1, Dirty Gold Dust
mekanism:dirtydust:2, Steel Dust - Cleanness: (Dirty)
mekanism:dirtydust:3, Copper Dust - Cleanness: (Dirty)
mekanism:dirtydust:4, Dirty Tin Dust
mekanism:dirtydust:5, Dirty Silver Dust
mekanism:dirtydust:6, Lead Dust - Cleanness: (Dirty)
mekanism:configurator, Configurator
mekanism:networkreader, Network Reader
mekanism:walkietalkie, Walkie-Talkie
mekanism:jetpack, Jetpack
mekanism:dictionary, Dictionary
mekanism:gasmask, Gas Mask
mekanism:scubatank, Scuba Tank
mekanism:balloon:0, §8Black Balloon
mekanism:balloon:1, §cRed Balloon
mekanism:balloon:2, §2Green Balloon
mekanism:balloon:3, §6Brown Balloon
mekanism:balloon:4, §1Blue Balloon
mekanism:balloon:5, §5Purple Balloon
mekanism:balloon:6, §3Cyan Balloon
mekanism:balloon:7, §7Light Grey Balloon
mekanism:balloon:8, §8Grey Balloon
mekanism:balloon:9, §dPink Balloon
mekanism:balloon:10, §aLime Balloon
mekanism:balloon:11, §eYellow Balloon
mekanism:balloon:12, §9Light Blue Balloon
mekanism:balloon:13, §dMagenta Balloon
mekanism:balloon:14, §6Orange Balloon
mekanism:balloon:15, §fWhite Balloon
mekanism:shard:0, Iron Shard
mekanism:shard:1, Gold Shard
mekanism:shard:2, Osmium Shard
mekanism:shard:3, Copper Shard
mekanism:shard:4, Tin Shard
mekanism:shard:5, Silver Shard
mekanism:shard:6, Lead Shard
mekanism:electrolyticcore, Electrolytic Core
mekanism:sawdust, Sawdust
mekanism:salt, Salt
mekanism:crystal:0, Iron Crystal
mekanism:crystal:1, Gold Crystal
mekanism:crystal:2, Osmium Crystal
mekanism:crystal:3, Copper Crystal
mekanism:crystal:4, Tin Crystal
mekanism:crystal:5, Silver Crystal
mekanism:crystal:6, Lead Crystal
mekanism:freerunners, Free Runners
mekanism:armoredjetpack, Armored Jetpack
mekanism:configurationcard, Configuration Card
mekanism:craftingformula, Crafting Formula
mekanism:seismicreader, Seismic Reader
mekanism:substrate, Substrate
mekanism:polyethene:0, HDPE Pellet
mekanism:polyethene:1, HDPE Rod
mekanism:polyethene:2, HDPE Sheet
mekanism:polyethene:3, PlaStick
mekanism:biofuel, Bio Fuel
mekanism:flamethrower, Flamethrower
mekanism:gaugedropper, Gauge Dropper
mekanism:tierinstaller:0, Basic Tier Installer
mekanism:tierinstaller:1, Advanced Tier Installer
mekanism:tierinstaller:2, Elite Tier Installer
mekanism:tierinstaller:3, Ultimate Tier Installer
mekanism:otherdust:0, Diamond Dust
mekanism:otherdust:1, Steel Dust - Cleanness: (Pure)
mekanism:otherdust:3, Sulfur Dust
mekanism:otherdust:4, Lithium Dust
mekanism:otherdust:5, Refined Obsidian Dust
mekanism:otherdust:6, Obsidian Dust
mekanism:basicblock:0, Osmium Block
mekanism:basicblock:1, Bronze Block
mekanism:basicblock:2, Refined Obsidian
mekanism:basicblock:3, Charcoal Block
mekanism:basicblock:4, Refined Glowstone
mekanism:basicblock:5, Steel Block - Carbon level: (0.3%)
mekanism:basicblock:6, Basic Bin
mekanism:basicblock:6, Advanced Bin
mekanism:basicblock:6, Elite Bin
mekanism:basicblock:6, Ultimate Bin
mekanism:basicblock:6, Creative Bin
mekanism:basicblock:7, Teleporter Frame
mekanism:basicblock:8, Steel Casing
mekanism:basicblock:9, Dynamic Tank
mekanism:basicblock:10, Structural Glass
mekanism:basicblock:11, Dynamic Valve
mekanism:basicblock:12, Copper Block - Purity: (23%)
mekanism:basicblock:13, Tin Block
mekanism:basicblock:14, Thermal Evaporation Controller
mekanism:basicblock:15, Thermal Evaporation Valve
mekanism:basicblock2:0, Thermal Evaporation Block
mekanism:basicblock2:1, Induction Casing
mekanism:basicblock2:2, Induction Port
mekanism:basicblock2:3, Basic Induction Cell
mekanism:basicblock2:3, Advanced Induction Cell
mekanism:basicblock2:3, Elite Induction Cell
mekanism:basicblock2:3, Ultimate Induction Cell
mekanism:basicblock2:4, Basic Induction Provider
mekanism:basicblock2:4, Advanced Induction Provider
mekanism:basicblock2:4, Elite Induction Provider
mekanism:basicblock2:4, Ultimate Induction Provider
mekanism:basicblock2:5, Superheating Element
mekanism:basicblock2:6, Pressure Disperser
mekanism:basicblock2:7, Boiler Casing
mekanism:basicblock2:8, Boiler Valve
mekanism:basicblock2:9, Security Desk
mekanism:machineblock:0, Enrichment Chamber
mekanism:machineblock:1, Osmium Compressor
mekanism:machineblock:2, Combiner
mekanism:machineblock:3, Crusher
mekanism:machineblock:4, Digital Miner
mekanism:machineblock:5, Basic Smelting Factory
mekanism:machineblock:5, Basic Enriching Factory
mekanism:machineblock:5, Basic Crushing Factory
mekanism:machineblock:5, Basic Compressing Factory
mekanism:machineblock:5, Basic Combining Factory
mekanism:machineblock:5, Basic Purifying Factory
mekanism:machineblock:5, Basic Injecting Factory
mekanism:machineblock:5, Basic Infusing Factory
mekanism:machineblock:6, Advanced Smelting Factory
mekanism:machineblock:6, Advanced Enriching Factory
mekanism:machineblock:6, Advanced Crushing Factory
mekanism:machineblock:6, Advanced Compressing Factory
mekanism:machineblock:6, Advanced Combining Factory
mekanism:machineblock:6, Advanced Purifying Factory
mekanism:machineblock:6, Advanced Injecting Factory
mekanism:machineblock:6, Advanced Infusing Factory
mekanism:machineblock:7, Elite Smelting Factory
mekanism:machineblock:7, Elite Enriching Factory
mekanism:machineblock:7, Elite Crushing Factory
mekanism:machineblock:7, Elite Compressing Factory
mekanism:machineblock:7, Elite Combining Factory
mekanism:machineblock:7, Elite Purifying Factory
mekanism:machineblock:7, Elite Injecting Factory
mekanism:machineblock:7, Elite Infusing Factory
mekanism:machineblock:8, Metallurgic Infuser
mekanism:machineblock:9, Purification Chamber
mekanism:machineblock:10, Energized Smelter
mekanism:machineblock:11, Teleporter
mekanism:machineblock:12, Electric Pump
mekanism:machineblock:13, Personal Chest
mekanism:machineblock:14, Chargepad
mekanism:machineblock:15, Logistical Sorter
mekanism:machineblock2:0, Rotary Condensentrator
mekanism:machineblock2:1, Chemical Oxidizer
mekanism:machineblock2:2, Chemical Infuser
mekanism:machineblock2:3, Chemical Injection Chamber
mekanism:machineblock2:4, Electrolytic Separator
mekanism:machineblock2:5, Precision Sawmill
mekanism:machineblock2:6, Chemical Dissolution Chamber
mekanism:machineblock2:7, Chemical Washer
mekanism:machineblock2:8, Chemical Crystallizer
mekanism:machineblock2:9, Seismic Vibrator
mekanism:machineblock2:10, Pressurized Reaction Chamber
mekanism:machineblock2:11, Basic Fluid Tank
mekanism:machineblock2:11, Advanced Fluid Tank
mekanism:machineblock2:11, Elite Fluid Tank
mekanism:machineblock2:11, Ultimate Fluid Tank
mekanism:machineblock2:11, Creative Fluid Tank
mekanism:machineblock2:12, Fluidic Plenisher
mekanism:machineblock2:13, Laser
mekanism:machineblock2:14, Laser Amplifier
mekanism:machineblock2:15, Laser Tractor Beam
mekanism:machineblock3:0, Quantum Entangloporter
mekanism:machineblock3:1, Solar Neutron Activator
mekanism:machineblock3:3, Oredictionificator
mekanism:machineblock3:4, Resistive Heater
mekanism:machineblock3:5, Formulaic Assemblicator
mekanism:machineblock3:6, Fuelwood Heater
mekanism:oreblock:0, Osmium Ore
mekanism:oreblock:1, Copper Ore
mekanism:oreblock:2, Tin Ore
mekanism:energycube:0, Basic Energy Cube
mekanism:energycube:0, Basic Energy Cube
mekanism:energycube:0, Advanced Energy Cube
mekanism:energycube:0, Advanced Energy Cube
mekanism:energycube:0, Elite Energy Cube
mekanism:energycube:0, Elite Energy Cube
mekanism:energycube:0, Ultimate Energy Cube
mekanism:energycube:0, Ultimate Energy Cube
mekanism:energycube:0, Creative Energy Cube
mekanism:energycube:0, Creative Energy Cube
mekanism:transmitter:0, Basic Universal Cable
mekanism:transmitter:0, Advanced Universal Cable
mekanism:transmitter:0, Elite Universal Cable
mekanism:transmitter:0, Ultimate Universal Cable
mekanism:transmitter:1, Basic Mechanical Pipe
mekanism:transmitter:1, Advanced Mechanical Pipe
mekanism:transmitter:1, Elite Mechanical Pipe
mekanism:transmitter:1, Ultimate Mechanical Pipe
mekanism:transmitter:2, Basic Pressurized Tube
mekanism:transmitter:2, Advanced Pressurized Tube
mekanism:transmitter:2, Elite Pressurized Tube
mekanism:transmitter:2, Ultimate Pressurized Tube
mekanism:transmitter:3, Basic Logistical Transporter
mekanism:transmitter:3, Advanced Logistical Transporter
mekanism:transmitter:3, Elite Logistical Transporter
mekanism:transmitter:3, Ultimate Logistical Transporter
mekanism:transmitter:4, Restrictive Transporter
mekanism:transmitter:5, Diversion Transporter
mekanism:transmitter:6, Basic Thermodynamic Conductor
mekanism:transmitter:6, Advanced Thermodynamic Conductor
mekanism:transmitter:6, Elite Thermodynamic Conductor
mekanism:transmitter:6, Ultimate Thermodynamic Conductor
mekanism:obsidiantnt, Obsidian TNT
mekanism:boundingblock, Bounding Block
mekanism:gastank:0, Basic Gas Tank
mekanism:gastank:0, Advanced Gas Tank
mekanism:gastank:0, Elite Gas Tank
mekanism:gastank:0, Ultimate Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:gastank:0, Creative Gas Tank
mekanism:cardboardbox, Cardboard Box
mekanism:glowpanel:0, §8Black Glow Panel
mekanism:glowpanel:1, §cRed Glow Panel
mekanism:glowpanel:2, §2Green Glow Panel
mekanism:glowpanel:3, §6Brown Glow Panel
mekanism:glowpanel:4, §1Blue Glow Panel
mekanism:glowpanel:5, §5Purple Glow Panel
mekanism:glowpanel:6, §3Cyan Glow Panel
mekanism:glowpanel:7, §7Light Grey Glow Panel
mekanism:glowpanel:8, §8Grey Glow Panel
mekanism:glowpanel:9, §dPink Glow Panel
mekanism:glowpanel:10, §aLime Glow Panel
mekanism:glowpanel:11, §eYellow Glow Panel
mekanism:glowpanel:12, §9Light Blue Glow Panel
mekanism:glowpanel:13, §dMagenta Glow Panel
mekanism:glowpanel:14, §6Orange Glow Panel
mekanism:glowpanel:15, §fWhite Glow Panel
mekanism:plasticblock:0, §8Black Plastic Block
mekanism:plasticblock:1, §cRed Plastic Block
mekanism:plasticblock:2, §2Green Plastic Block
mekanism:plasticblock:3, §6Brown Plastic Block
mekanism:plasticblock:4, §1Blue Plastic Block
mekanism:plasticblock:5, §5Purple Plastic Block
mekanism:plasticblock:6, §3Cyan Plastic Block
mekanism:plasticblock:7, §7Light Grey Plastic Block
mekanism:plasticblock:8, §8Grey Plastic Block
mekanism:plasticblock:9, §dPink Plastic Block
mekanism:plasticblock:10, §aLime Plastic Block
mekanism:plasticblock:11, §eYellow Plastic Block
mekanism:plasticblock:12, §9Light Blue Plastic Block
mekanism:plasticblock:13, §dMagenta Plastic Block
mekanism:plasticblock:14, §6Orange Plastic Block
mekanism:plasticblock:15, §fWhite Plastic Block
mekanism:slickplasticblock:0, §8Black Slick Plastic Block
mekanism:slickplasticblock:1, §cRed Slick Plastic Block
mekanism:slickplasticblock:2, §2Green Slick Plastic Block
mekanism:slickplasticblock:3, §6Brown Slick Plastic Block
mekanism:slickplasticblock:4, §1Blue Slick Plastic Block
mekanism:slickplasticblock:5, §5Purple Slick Plastic Block
mekanism:slickplasticblock:6, §3Cyan Slick Plastic Block
mekanism:slickplasticblock:7, §7Light Grey Slick Plastic Block
mekanism:slickplasticblock:8, §8Grey Slick Plastic Block
mekanism:slickplasticblock:9, §dPink Slick Plastic Block
mekanism:slickplasticblock:10, §aLime Slick Plastic Block
mekanism:slickplasticblock:11, §eYellow Slick Plastic Block
mekanism:slickplasticblock:12, §9Light Blue Slick Plastic Block
mekanism:slickplasticblock:13, §dMagenta Slick Plastic Block
mekanism:slickplasticblock:14, §6Orange Slick Plastic Block
mekanism:slickplasticblock:15, §fWhite Slick Plastic Block
mekanism:glowplasticblock:0, §8Black Plastic Glow Block
mekanism:glowplasticblock:1, §cRed Plastic Glow Block
mekanism:glowplasticblock:2, §2Green Plastic Glow Block
mekanism:glowplasticblock:3, §6Brown Plastic Glow Block
mekanism:glowplasticblock:4, §1Blue Plastic Glow Block
mekanism:glowplasticblock:5, §5Purple Plastic Glow Block
mekanism:glowplasticblock:6, §3Cyan Plastic Glow Block
mekanism:glowplasticblock:7, §7Light Grey Plastic Glow Block
mekanism:glowplasticblock:8, §8Grey Plastic Glow Block
mekanism:glowplasticblock:9, §dPink Plastic Glow Block
mekanism:glowplasticblock:10, §aLime Plastic Glow Block
mekanism:glowplasticblock:11, §eYellow Plastic Glow Block
mekanism:glowplasticblock:12, §9Light Blue Plastic Glow Block
mekanism:glowplasticblock:13, §dMagenta Plastic Glow Block
mekanism:glowplasticblock:14, §6Orange Plastic Glow Block
mekanism:glowplasticblock:15, §fWhite Plastic Glow Block
mekanism:reinforcedplasticblock:0, §8Black Reinforced Plastic Block
mekanism:reinforcedplasticblock:1, §cRed Reinforced Plastic Block
mekanism:reinforcedplasticblock:2, §2Green Reinforced Plastic Block
mekanism:reinforcedplasticblock:3, §6Brown Reinforced Plastic Block
mekanism:reinforcedplasticblock:4, §1Blue Reinforced Plastic Block
mekanism:reinforcedplasticblock:5, §5Purple Reinforced Plastic Block
mekanism:reinforcedplasticblock:6, §3Cyan Reinforced Plastic Block
mekanism:reinforcedplasticblock:7, §7Light Grey Reinforced Plastic Block
mekanism:reinforcedplasticblock:8, §8Grey Reinforced Plastic Block
mekanism:reinforcedplasticblock:9, §dPink Reinforced Plastic Block
mekanism:reinforcedplasticblock:10, §aLime Reinforced Plastic Block
mekanism:reinforcedplasticblock:11, §eYellow Reinforced Plastic Block
mekanism:reinforcedplasticblock:12, §9Light Blue Reinforced Plastic Block
mekanism:reinforcedplasticblock:13, §dMagenta Reinforced Plastic Block
mekanism:reinforcedplasticblock:14, §6Orange Reinforced Plastic Block
mekanism:reinforcedplasticblock:15, §fWhite Reinforced Plastic Block
mekanism:roadplasticblock:0, §8Black Plastic Road
mekanism:roadplasticblock:1, §cRed Plastic Road
mekanism:roadplasticblock:2, §2Green Plastic Road
mekanism:roadplasticblock:3, §6Brown Plastic Road
mekanism:roadplasticblock:4, §1Blue Plastic Road
mekanism:roadplasticblock:5, §5Purple Plastic Road
mekanism:roadplasticblock:6, §3Cyan Plastic Road
mekanism:roadplasticblock:7, §7Light Grey Plastic Road
mekanism:roadplasticblock:8, §8Grey Plastic Road
mekanism:roadplasticblock:9, §dPink Plastic Road
mekanism:roadplasticblock:10, §aLime Plastic Road
mekanism:roadplasticblock:11, §eYellow Plastic Road
mekanism:roadplasticblock:12, §9Light Blue Plastic Road
mekanism:roadplasticblock:13, §dMagenta Plastic Road
mekanism:roadplasticblock:14, §6Orange Plastic Road
mekanism:roadplasticblock:15, §fWhite Plastic Road
mekanism:plasticfence:0, §8Black Plastic Barrier
mekanism:plasticfence:1, §cRed Plastic Barrier
mekanism:plasticfence:2, §2Green Plastic Barrier
mekanism:plasticfence:3, §6Brown Plastic Barrier
mekanism:plasticfence:4, §1Blue Plastic Barrier
mekanism:plasticfence:5, §5Purple Plastic Barrier
mekanism:plasticfence:6, §3Cyan Plastic Barrier
mekanism:plasticfence:7, §7Light Grey Plastic Barrier
mekanism:plasticfence:8, §8Grey Plastic Barrier
